 ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA,
11008273,"Andromedan Sad Girl","Entrada libre","0","1","L,M,X,J,V,S,D","","2019-11-07 00:00:00.0","2020-09-30 23:59:00.0","","Rafael Barber Cortell está a cargo del segundo ciclo de comisariado anual de CentroCentro, Absolute Beginners (Principiantes), al que ha invitado a seis artistas a realizar tres exposiciones a dúo: Tai Shani y Florence Peake, Beatriz Olabarrieta y Patricia Domínguez, y Ludovicca Carbotta y Diego Delas. Esta primera colaboración, Andromedan Sad Girl (La chica triste de Andrómeda), tiene su origen en las investigaciones que Tai Shani y Florence Peake han realizado a partir de ciertas estructuras que operan dentro de los discursos feministas. Esta instalación inmersiva, que fue presentada por primera vez en Wysing Arts Centre en 2017, se entiende como una especie de 'antes' dentro del discurso general del programa de un año Absolute Beginners (Principiantes). Para el proyecto las artistas imaginan un yacimiento arqueológico de una comunidad pre o post patriarcal. Peake y Shani toman este lugar específico como un punto de partida para sugerir mitologías capaces de representar civilizaciones no jerárquicas a través de una serie de esculturas y pinturas murales. A partir de su práctica performativa Florence Peake ha colaborado para este proyecto con la artista y bailarina Eve Stainton en la creación de la base de las pinturas que ocupan la sala central de la exposición. Las dos artistas han trabajado en los paneles del muro cuando todavía están en posición vertical justo antes de ser colgados y pintados por Peake dibujando los contornos de sus cuerpos, generando así un pluralidad de formas abstractas que vibran en el tiempo. Además, una pieza de sonido realizada por  Maxwell Sterling con la voz de Florence Peake estudiará sonidos de voces en una dimensión prelingüística no basada en el signo y que todavía se comunica con un código abierto. La  práctica multidisciplinar de Tai Shani (Londres, 1976) comprende la performance, el video la fotografía y la escultura y funciona en relación con textos de narrativa experimental. Su trabajo analiza desde las formas de narrar más familiares y cotidianas hasta prosa de tipo más teórico. De este modo su práctica mira a la construcción de subjetividades y trata de subvertirlas creando las bases para un realismo post-patriarcal. Recientemente nominada para el Turner Price 2019, sus performances e instalaciones se han presentado en: Fondazione Sandretto Re Rebaudengo, Turín (2019), Glasgow International (2018) Tensta Konsthall, Estocolmo (2016), Schirn Kunsthalle, Frankfurt (2015), Southbank Centre y Serpentine Galleries en Londres (2014-15).  Florence Peake vive y trabaja en Londres, donde lleva trabajando desde 1995. Su práctica performativa comprende el uso del dibujo, la pintura y la escultura combinado con objetos encontrados y fabricados posicionados en relación con el cuerpo en movimiento. El espacio, la audiencia, el texto grabado y en vivo, el ingenio y la honestidad son elementos claves en su trabajo  que ha sido presentado internacionalmente en Bienal de Venecia 2019 (Venecia), De La Warr Pavilliion 2018 (De La Warr), Palais de Tokio 2018 (París), CRAC Occitanie 2018, Wysing 2017 (Cambridge), Serpentine Galleries  y Whitechapel Gallery 2016 (Londres).","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862ca01602ec610VgnVCM1000001d4a900aRCRD","Absolute Beginners","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef62ca01602ec610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD","CentroCentro","1","PLAZA","CIBELES","1","RETIRO","LOS JERONIMOS","28014","441277","4474496","40.419011767401095","-3.692206111679657","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11091468,"Angry birds","","1","0","","","2020-03-28 00:00:00.0","2020-03-28 23:59:00.0","17:00","Taller familiar: Descubre las aves que pueden tener muy mal genio  Horario de 17 a 18:30 horas Dirigido a niños y niñas a partir de 7 áños, acompañados de un adulto Número de plazas: 20 Es necesario la reserva previa mediente preinscripción para participar en la actividad","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3f09ae8a432f610VgnVCM1000001d4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/CursosTalleres","/usuario/Niños,/usuario/Familias",
10656681,"Angry birds","","1","0","","","2020-02-28 00:00:00.0","2020-02-28 23:59:00.0","17:00","Taller familiar: Descubre las aves que pueden tener muy mal genio  Horario de 17 a 18:30 horas Dirigido a niños y niñas a partir de 7 áños, acompañados de un adulto Número de plazas: 20 Es necesario la reserva previa mediente preinscripción para participar en la actividad","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f5eb1980a322610VgnVCM2000001f4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/CursosTalleres","/usuario/Niños,/usuario/Familias",
11101460,"Animales del Horóscopo Chino y Pinturas del Artistas Da Nam","","1","1","L,M,X,J,V,S,D","","2020-01-25 00:00:00.0","2020-02-12 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7940d97fd98f610VgnVCM2000001f4a900aRCRD","Animales del Oroscopo Chino y Pinturas del Artistas Da Nam","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6b30d97fd98f610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD","Junta Municipal del Distrito de Usera","1","AVENIDA","RAFAELA YBARRA","41","USERA","PRADOLONGO","28026","439670","4470445","40.38241253009179","-3.7107515747822353","/contenido/actividades/Exposiciones","",
11112634,"Antología de la zarzuela","","1","0","","","2020-02-15 00:00:00.0","2020-02-15 23:59:00.0","19:00","Compañía: Matritense.   Edad recomendada: Todos los públicos.  La Agrupación Lirica Matritense es la denominación actual de la Agrupación Lirica de Madrid, fundada en 1979 por un grupo de aficionados con el objetivo de conservar y difundir la zarzuela.Unos se fueron y otros llegaron en todos estos años, manteniendo ese mismo objetivo y dedicando a ello todo el esfuerzo y el tiempo posible. Merece la pena contribuir a que el legado musical de quienes nos precedieron no se pierda.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a58259d36ccf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD","Centro Cultural Ciudad Pegaso (San Blas - Canillejas)","1","AVENIDA","SÉPTIMA","11","SAN BLAS-CANILLEJAS","REJAS","28022","449282","4477702","40.448428925762634","-3.5980969888187393","/contenido/actividades/Musica/Zarzuela","",
11119502,"Antología de la Zarzuela","","1","0","","","2020-02-20 00:00:00.0","2020-02-20 23:59:00.0","19:00","Concierto/ensayo abierto: 'Antología de la Zarzuela' a cargo de la Orquesta Filarmonía.  Edad recomendada: todos los públicos.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73a716cb0ff610VgnVCM2000001f4a900aRCRD","Actividades en el Centro Cultural Eduardo Úrculo","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69638c3de0603610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD","Centro Cultural Eduardo Úrculo (Tetuán)","1","PLAZA","DONOSO","5","TETUAN","ALMENARA","28029","440857","4480052","40.46903299144094","-3.6976620067964996","/contenido/actividades/Musica","",
11118327,"Antonio Doñate. Pintura","","1","1","L,M,X,J,V,S,D","","2020-02-01 00:00:00.0","2020-02-29 23:59:00.0","","Exposición de pintura por el colectivo 'Entredesiguales'.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b86e3b4a36bef610VgnVCM2000001f4a900aRCRD","Programa de actividades en el Centro Cultural José Luis Sampedro (Latina)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044239c8e2993510VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD","Centro Cultural José Luis Sampedro (Latina)","1","CALLE","CASTROSERNA","4","LATINA","LUCERO","28047","436432","4472601","40.40159394334669","-3.749110841406562","/contenido/actividades/Exposiciones","",
11115905,"Antonio Hidalgo","","1","0","","","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","19:00","Ilusiona-T Recomendado para público adulto Espectáculo de magia y humor. Un show interactivo en el que los espectadores participarán activamente. Espectáculo con humor inteligente donde aparecerán palomas, desaparecen objetos volviendo a aparecer en sitios inverosímiles y muchas más sorpresas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6eafa369bb4ef610VgnVCM1000001d4a900aRCRD","Actividades en el Centro Socio-Cultural Villa de Barajas (Avance de actividades)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc81f1b132488610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Cultural - Centro Socio Cultural Villa de Barajas","2","CALLE","BOTICA","7","BARAJAS","CASCO H.BARAJAS","28042","450961","4480464","40.473402418562216","-3.5785233191070316","/contenido/actividades/CircoMagia","",
11115489,"Antonio Sánchez-Gil Sánchez-Carenerero","","1","1","L,M,X,J,V,S,D","","2020-02-03 00:00:00.0","2020-02-28 23:59:00.0","","Exposición de pintura  Patio de Cristales y Sala de Exposiciones (C/ Botica 10)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f59a369bb4ef610VgnVCM1000001d4a900aRCRD","Actividades en el Centro Socio-Cultural Villa de Barajas (Avance de actividades)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc81f1b132488610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Cultural - Centro Socio Cultural Villa de Barajas","2","CALLE","BOTICA","7","BARAJAS","CASCO H.BARAJAS","28042","450961","4480464","40.473402418562216","-3.5785233191070316","/contenido/actividades/Exposiciones","",
11114041,"Añoranzas de mi tierra","","0","0","","","2020-02-06 00:00:00.0","2020-02-06 23:59:00.0","18:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66ad3f74eddcf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Lavapiés (Centro)","0","CALLE","OLIVAR","46","CENTRO","EMBAJADORES","28012","440474","4473465","40.40966697102759","-3.701574291636879","/contenido/actividades/Musica","",
10993352,"Aprende a bailar Marinera","","1","1","S","","2019-11-30 00:00:00.0","2020-06-28 23:59:00.0","","De 16 a 18 horas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a63a68e7d182c610VgnVCM1000001d4a900aRCRD","Aprende a bailar Marinera","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae155e955f32c610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Cultural Antonio Machado (San Blas - Canillejas)","1","CALLE","SAN ROMÁN DEL VALLE","8","SAN BLAS-CANILLEJAS","ARCOS","28037","447255","4474591","40.42027705095574","-3.621741078700336","/contenido/actividades/DanzaBaile/FolcloreEtnica","",
11099983,"Aprende a cuidar tu salud intestinal","","1","0","","","2020-02-13 00:00:00.0","2020-02-13 23:59:00.0","19:00","Ciclo Salud y Cuidados   Conferencia  Gema Atienza","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d5555796258f610VgnVCM1000001d4a900aRCRD","Actividades en el Centro Sociocultural Francisco Fatou","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f4013e131bce610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Cultural Francisco Fatou (Villa de Vallecas)","1","CALLE","MANUEL VELEZ","10","VILLA DE VALLECAS","CASCO H.VALLECAS","28031","447107","4470075","40.379584618162156","-3.623110349262379","/contenido/actividades/ConferenciasColoquios","",
11078866,"Aprende a escuchar y disfrutar de la Música Culta","","1","1","X","","2020-01-15 00:00:00.0","2020-06-03 23:59:00.0","10:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8b2a202ea6ce610VgnVCM1000001d4a900aRCRD","Aprende a escuchar y disfrutar de la Música Culta","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d860a202ea6ce610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Miguel Delibes (Moratalaz)","1,6","CALLE","ARROYO BELINCOSO","11","MORATALAZ","MEDIA LEGUA","28030","444597","4473439","40.40971737692924","-3.6529822109115133","/contenido/actividades/CursosTalleres","",
11103899,"Aprender a vivir","","1","0","","","2020-02-05 00:00:00.0","2020-02-05 23:59:00.0","19:00","En esta actividad, Alejandro Vaquerizo te dará 5 claves: La realidad no es lo que vemos: lo esencial es invisible a los ojos. No podemos parar la mente: dejar de pensar es pensar correctamente. La siembra es voluntaria pero la recogida es obligatoria: todo depende de ti. No hay que tratar de ser felices: la felicidad es nuestro estado natural. La Tierra es un colegio: venimos a aprender a disfrutar del placer de vivir.  Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c56f39dabe9f610VgnVCM2000001f4a900aRCRD","Aprender a vivir","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=467323f64f68d610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/ConferenciasColoquios","",
11120913,"Aprender a vivir","","1","0","","","2020-02-06 00:00:00.0","2020-02-06 23:59:00.0","19:00","Aprender a vivir pretende enseñar que la felicidad es la capacidad interna para disfrutar de todo lo que hago, en todo momento, con independencia de lo que suceda fuera de mí.   Número máximo de participantes: 25 Sala de realización: polivalente  Hora de inicio: 19 horas. Hora de fin: 20 horas.   Inscripciones: en el mostrador de la biblioteca o por formulario electrónico   a partir del 30 de enero y hasta el 6 de febrero.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3b3b1546caff610VgnVCM2000001f4a900aRCRD","Aprender a vivir","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=467323f64f68d610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Gloria Fuertes (Barajas)","1,6","AVENIDA","LOGROÑO","179","BARAJAS","CORRALEJOS","28042","449661","4479046","40.46055947228695","-3.5937461811785347","/contenido/actividades/ConferenciasColoquios","",
11112539,"Aprendiendo a volar","","1","1","L,M,X,J,V,S,D","","2020-02-01 00:00:00.0","2020-02-29 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6371053001ccf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD","Centro Cultural Ciudad Pegaso (San Blas - Canillejas)","1","AVENIDA","SÉPTIMA","11","SAN BLAS-CANILLEJAS","REJAS","28022","449282","4477702","40.448428925762634","-3.5980969888187393","/contenido/actividades/Exposiciones","",
11107430,"Aquaman","","1","0","","","2020-02-20 00:00:00.0","2020-02-20 23:59:00.0","19:00","Edad recomendada: para mayores de 12 años.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3daa76d8e9daf610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Alberto Sánchez (Puente de Vallecas)","1","CALLE","RISCO DE PELOCHE","14","PUENTE DE VALLECAS","NUMANCIA","28038","444360","4471652","40.393612303425975","-3.6556073868098493","/contenido/actividades/CineActividadesAudiovisuales","",
11114081,"Aragón distorsionado","","0","0","","","2020-02-29 00:00:00.0","2020-02-29 23:59:00.0","20:00","GRAN CONGRESO DE CABEZUDOS (2000 / 35')  Compendio de acciones de terrorismo sonoro, humor y distorsión aragonesa ejecutadas por Dick El Demasiado, Pedro Bericat y otros miembros del Instituto de Lunatismo Abordable (IBW), con el que Dick Verdult desarrolló en los noventas y primeros 2000 performances e instalaciones del todo irreverentes y chispeantes.    PUMPI PUMPI PUMPI (2003 / 3')  Video musical del tema homónimo de Dick El Demasiado incluido en el disco No nos dejamos afeitar (2002). Basado en una instalación del artista Edward Kienholz.    VIVA MANTANZAS (2018 / 50')  En un pueblo español del interior de Aragón se revive una batalla naval histórica que tuvo lugar en la Bahía de Matanzas, Cuba, en 1628. Una batalla muy singular ya que nadie murió, pero que sin embargo fue raíz de la liberación de dos continentes, Europa y Latinoamérica. El pueblo que acoge esta reconstrucción popular se encuentra en el desierto, sin navíos. Es por tanto una coreografía de una catástrofe, una performance grotesca, que parodia el absurdo del belicismo. Mediometraje presentado en Bafici 2019, que supone el regreso al cine de Dick Verdult. Una película sobre lo bueno de fallar si se falla bien.   Coloquio posterior a la proyección.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fc03f74eddcf610VgnVCM1000001d4a900aRCRD","Chico trópico 10 años presenta: Dick Verdult. Demasiado pantalla friend.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54d03f74eddcf610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD","Cineteca Madrid","1","PLAZA","LEGAZPI","8","ARGANZUELA","CHOPERA","28045","440946","4471394","40.391053041229135","-3.6958079719260075","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
10262826,"Área Gamers","","1","1","V,S","","2020-02-07 00:00:00.0","2020-02-28 23:59:00.0","18:00","¿Estás aburrid@ en casa? Pásate por Chamberí. Tardes de ocio con videoconsola, juegos, dinámicas. Forma parte de nuestro grupo abierto y haznos tus propuestas.   Fecha y hora de celebración: Viernes 7, 14 y 28 de febrero de 2020 de 18:00 a 20:00 h   Periodo de inscripción: Hasta completar plazas.  ?Plazas: ?15","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=936b428f9673a510VgnVCM1000001d4a900aRCRD","Actividades en el centro juvenil 'Chamberí'. Diciembre 2019","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c604786b5fd1410VgnVCM1000000b205a0aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD","Centro Juvenil Chamberí","1","CALLE","RAIMUNDO FERNANDEZ VILLAVERDE","2","CHAMBERI","RIOS ROSAS","28003","440346","4477568","40.44661949643803","-3.703467785151993","","/usuario/Jovenes",
